dataset,split_id,seed,selector,pop_size,n_iter,train_rmse,test_rmse,nodes_count,time_s,auc_train,auc_val,mean_diversity,mean_size,itconv_train,itconv_test,best_test,cutoff_it,cutoff_train,cutoff_test,pf,rmses_spec,sizes_spec,rmseout_spec,rmse_ensemble,size_ensemble,best_ensemble,auc_ensemble,conv_ensemble
synthetic2,0,1,dalex_fast_rand,1000,150,0.1955904714453123,0.2045919609323249,75,29.0772647857666,49.65915393831821,50.29742283018005,220.26233170961,58.40397350993378,131,131,0.2045919609323249,6,1.0096490196539534,0.9800075242205027,"[(np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.1955904714453123), 75), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19608308503658042), 67), (np.float64(0.19711926349755043), 65), (np.float64(0.19711926349755043), 65), (np.float64(0.20840066789073067), 63), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2255085389646466), 61), (np.float64(0.2609837886652003), 53), (np.float64(0.2753878309908597), 51), (np.float64(0.29545726066188843), 47), (np.float64(0.29545726066188843), 47), (np.float64(0.29545726066188843), 47), (np.float64(0.3223575209616395), 35), (np.float64(0.7096200671973707), 23), (np.float64(1.0096490196539534), 13), (np.float64(1.0096490196539534), 13), (np.float64(1.3265420835602453), 7), (np.float64(2.109283799661774), 3)]","[np.float64(0.0), np.float64(0.18171470960759173)]","[25, 73]","[np.float64(6.479621776624654), np.float64(0.3408305486936182)]",0.1094067431048796,98,0.1024296529740188,24.309613154717205,146
synthetic2,0,2,dalex_fast,1000,150,0.0387529368639689,0.0392043234691774,77,42.77718377113342,17.155359806112628,17.418205845428687,1.4514680064772447,66.11258278145695,113,85,0.0382482751295418,1,2.1092184332168564,2.185416632938232,"[(np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.03875293686396896), 77), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.038784829233053035), 75), (np.float64(0.04285028028582382), 71), (np.float64(0.04502293125555829), 69), (np.float64(0.04502293125555829), 69), (np.float64(0.04502293125555829), 69), (np.float64(0.05232235879276838), 67), (np.float64(0.08137341478531325), 61), (np.float64(0.08137341478531325), 61), (np.float64(0.08137341478531325), 61), (np.float64(0.08650225566476202), 59), (np.float64(0.08650225566476202), 59), (np.float64(0.1018981007251274), 55), (np.float64(0.1265463702956925), 47), (np.float64(0.1265463702956925), 47), (np.float64(0.1265463702956925), 47), (np.float64(0.14777275183074515), 39), (np.float64(0.15304364956058536), 35), (np.float64(0.1767583362698452), 33), (np.float64(0.43667821661615147), 21), (np.float64(0.47154106566923204), 15), (np.float64(0.539083927167798), 11), (np.float64(1.1528572999725577), 9), (np.float64(1.2753069432032302), 7), (np.float64(1.587748026598243), 5), (np.float64(2.1092184332168564), 3)]","[np.float64(0.0), np.float64(0.03815183370075034)]","[5, 63]","[np.float64(6.479621776624654), np.float64(0.3249665618842547)]",0.022970445693097,68,0.0211865155909315,8.422643327222136,85
synthetic2,0,2,dalex_fast,500,400,0.0478579433017196,0.042736721124892,117,46.963258504867554,51.65138551918707,50.06442428337364,2.087247789295186,81.83291770573567,388,356,0.0426390744835421,1,2.109748200002856,2.1895807768643856,"[(np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04785794330171964), 117), (np.float64(0.04812933842664599), 115), (np.float64(0.04812933842664599), 115), (np.float64(0.04812933842664599), 115), (np.float64(0.04817334274578288), 113), (np.float64(0.04817334274578288), 113), (np.float64(0.04854930444396366), 107), (np.float64(0.04990581356119147), 103), (np.float64(0.05096023869178468), 101), (np.float64(0.05096023869178468), 101), (np.float64(0.05096023869178468), 101), (np.float64(0.05096023869178468), 101), (np.float64(0.05096023869178468), 101), (np.float64(0.05096023869178468), 101), (np.float64(0.05449753562582692), 87), (np.float64(0.05449753562582692), 87), (np.float64(0.05449753562582692), 87), (np.float64(0.05449753562582692), 87), (np.float64(0.05449753562582692), 87), (np.float64(0.05449753562582692), 87), (np.float64(0.054548998882676836), 85), (np.float64(0.054548998882676836), 85), (np.float64(0.054548998882676836), 85), (np.float64(0.054548998882676836), 85), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.06761064833205817), 83), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07175020717177409), 81), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07205974951860093), 79), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.07290834139896436), 77), (np.float64(0.08397244092282367), 61), (np.float64(0.08397244092282367), 61), (np.float64(0.10044439176039956), 59), (np.float64(0.10044439176039956), 59), (np.float64(0.18791662564035175), 49), (np.float64(0.19026565853714114), 47), (np.float64(0.19026565853714114), 47), (np.float64(0.19026565853714114), 47), (np.float64(0.19026565853714114), 47), (np.float64(0.19026565853714114), 47), (np.float64(0.26825369345432626), 33), (np.float64(0.26825369345432626), 33), (np.float64(0.5766755526987525), 25), (np.float64(0.5766755526987525), 25), (np.float64(0.583001952564257), 21), (np.float64(0.583001952564257), 21), (np.float64(1.022572159846769), 19), (np.float64(1.1764508335904007), 17), (np.float64(2.0716207277663496), 13), (np.float64(2.1097482000028553), 3)]","[np.float64(0.0), np.float64(0.0385759081459362)]","[31, 93]","[np.float64(6.479621776624654), np.float64(0.14739061295892206)]",0.0232257723201047,124,0.0178522192985497,29.312650019876376,332
synthetic2,0,1,dalex_fast,1000,150,0.0601573597020882,0.05675912240024,139,51.13044595718384,21.19936092540783,21.187779790047724,1.746651351987472,103.10596026490066,149,149,0.05675912240024,12,0.1809184830511485,0.1881567010598388,"[(np.float64(0.06015735970208824), 139), (np.float64(0.06015735970208824), 139), (np.float64(0.06015735970208824), 139), (np.float64(0.062082519859860984), 137), (np.float64(0.062082519859860984), 137), (np.float64(0.0627473693544143), 131), (np.float64(0.0772101217646394), 123), (np.float64(0.09060838641073052), 91), (np.float64(0.09060838641073052), 91), (np.float64(0.09060838641073052), 91), (np.float64(0.09571227855076452), 89), (np.float64(0.09571227855076452), 89), (np.float64(0.0973978993803515), 73), (np.float64(0.10170411620238885), 67), (np.float64(0.10170411620238885), 67), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.11143472881572414), 63), (np.float64(0.13959299859644295), 59), (np.float64(0.13959299859644295), 59), (np.float64(0.1677591147374319), 53), (np.float64(0.1809184830511485), 39), (np.float64(0.1809184830511485), 39), (np.float64(0.1809184830511485), 39), (np.float64(0.1809184830511485), 39), (np.float64(0.1809184830511485), 39), (np.float64(0.1840400362183307), 37), (np.float64(0.2674299093398019), 31), (np.float64(0.5416872460216613), 25), (np.float64(0.5642080186560605), 23), (np.float64(0.8800172948448008), 15), (np.float64(1.2713030522497972), 11), (np.float64(2.109283799661774), 3)]","[np.float64(0.0), np.float64(0.03006991928248943)]","[21, 117]","[np.float64(6.479621776624654), np.float64(0.7808840045067865)]",0.0181044888508373,138,0.0171721426039922,8.222035779269657,123
synthetic2,0,1,dalex_fast,250,1000,0.0513607195614499,0.0511723096573932,73,51.57877135276794,122.90840554588168,121.19975996472068,1.1842185824670302,63.103896103896105,996,970,0.0499697015580608,2,2.1092184332168564,2.185416632938232,"[(np.float64(0.05136071956144999), 73), (np.float64(0.05136071956144999), 73), (np.float64(0.05136071956144999), 73), (np.float64(0.05136071956144999), 73), (np.float64(0.05136071956144999), 73), (np.float64(0.05136071956144999), 73), (np.float64(0.053384001521522215), 71), (np.float64(0.053384001521522215), 71), (np.float64(0.053384001521522215), 71), (np.float64(0.05415454101628407), 69), (np.float64(0.05415454101628407), 69), (np.float64(0.05415454101628407), 69), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08796179822998605), 67), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.08953695012700734), 63), (np.float64(0.09081658978515095), 61), (np.float64(0.09081658978515095), 61), (np.float64(0.09081658978515095), 61), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.10906447081446133), 57), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12773942983441636), 55), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.12926997004216625), 53), (np.float64(0.17726619268530786), 47), (np.float64(0.17726619268530786), 47), (np.float64(0.24188699730048138), 39), (np.float64(0.2853789625176656), 37), (np.float64(0.3698264582535593), 29), (np.float64(0.5677704348905114), 25), (np.float64(0.7048706916147933), 23), (np.float64(0.972878717766002), 17), (np.float64(0.972878717766002), 17), (np.float64(0.972878717766002), 17), (np.float64(1.027144695885547), 15), (np.float64(1.2798752191043328), 13), (np.float64(1.9053553738300166), 5), (np.float64(2.1196296049178205), 3)]","[np.float64(0.04166704887365259), np.float64(0.04657066915827821)]","[79, 73]","[np.float64(0.10877147348590516), np.float64(0.06066373518585573)]",0.0435085164943961,152,0.0341695146282017,83.27072977314826,96
