dataset,split_id,seed,selector,train_rmse,test_rmse,nodes_count,time_s,auc_train,auc_val,mean_diversity,mean_size,itconv_train,itconv_test,best_test,cutoff_it,cutoff_train,cutoff_test,pf
airfoil,0,4,dalex_fast_rand,3.5961808990562347,3.702216290537296,261,45.615230321884155,19236.408942211565,19639.182996794763,2397732585.5622835,191.65867066466765,1642,1999,3.6785623895266095,2000,3.5961808990562347,3.702216290537296,"[(np.float64(3.5961808990562347), 261), (np.float64(3.5961808990562347), 261), (np.float64(3.5990776797944988), 257), (np.float64(3.5990776797944988), 257), (np.float64(3.5990776797944988), 257), (np.float64(3.5990776797944988), 257), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6056610365069615), 253), (np.float64(3.6124263878504252), 251), (np.float64(3.6124263878504252), 251), (np.float64(3.6124263878504252), 251), (np.float64(3.6124263878504252), 251), (np.float64(3.6124263878504252), 251), (np.float64(3.6236022300027955), 249), (np.float64(3.6236022300027955), 249), (np.float64(3.6236022300027955), 249), (np.float64(3.6236022300027955), 249), (np.float64(3.6236022300027955), 249), (np.float64(3.6236022300027955), 249), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.6251227785391715), 247), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628007289848031), 245), (np.float64(3.628102456996966), 243), (np.float64(3.628102456996966), 243), (np.float64(3.628102456996966), 243), (np.float64(3.628102456996966), 243), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6302692199575226), 241), (np.float64(3.6335157246366743), 237), (np.float64(3.6335157246366743), 237), (np.float64(3.6335157246366743), 237), (np.float64(3.6335157246366743), 237), (np.float64(3.6345958588782254), 231), (np.float64(3.6345958588782254), 231), (np.float64(3.6345958588782254), 231), (np.float64(3.6345958588782254), 231), (np.float64(3.6345958588782254), 231), (np.float64(3.6345958588782254), 231), (np.float64(3.6345958588782254), 231), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7120395729485955), 229), (np.float64(3.7436406889921368), 227), (np.float64(3.7436406889921368), 227), (np.float64(3.7436406889921368), 227), (np.float64(3.7436406889921368), 227), (np.float64(3.75417602528538), 225), (np.float64(3.75417602528538), 225), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.758555414811337), 223), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.813782785667552), 205), (np.float64(3.815383423598989), 203), (np.float64(3.815383423598989), 203), (np.float64(3.815383423598989), 203), (np.float64(3.815383423598989), 203), (np.float64(3.815383423598989), 203), (np.float64(3.815383423598989), 203), (np.float64(3.815383423598989), 203), (np.float64(3.8718730518553524), 199), (np.float64(3.8718730518553524), 199), (np.float64(3.8718730518553524), 199), (np.float64(4.585935350199011), 185), (np.float64(4.585935350199011), 185), (np.float64(4.585935350199011), 185), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.837682498943713), 135), (np.float64(4.849014602223862), 131), (np.float64(4.849014602223862), 131), (np.float64(26.530509432000166), 125), (np.float64(26.530509432000166), 125), (np.float64(26.660588879792492), 117), (np.float64(26.660588879792492), 117), (np.float64(26.660588879792492), 117), (np.float64(27.589545701433305), 107), (np.float64(27.589545701433305), 107), (np.float64(27.589545701433305), 107), (np.float64(27.589545701433305), 107), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(27.61256025861043), 105), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.19430360893397), 95), (np.float64(28.293571627598432), 93), (np.float64(28.293571627598432), 93), (np.float64(30.58755220388628), 69), (np.float64(30.58755220388628), 69), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(30.843385118757844), 49), (np.float64(32.73247052549543), 33), (np.float64(32.73247052549543), 33), (np.float64(33.35601892311345), 31), (np.float64(33.35601892311345), 31), (np.float64(35.22778762592899), 21), (np.float64(35.22778762592899), 21), (np.float64(35.35681926718572), 9), (np.float64(35.35681926718572), 9), (np.float64(35.35681926718572), 9), (np.float64(35.35681926718572), 9), (np.float64(35.35681926718572), 9), (np.float64(35.35681926718572), 9), (np.float64(35.510698567459364), 7), (np.float64(35.510698567459364), 7), (np.float64(35.510698567459364), 7), (np.float64(35.88879038098073), 5), (np.float64(35.88879038098073), 5), (np.float64(38.48603947681513), 3)]"
